customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,total_lines,total_quantity,lifetime_revenue,lifetime_cost,lifetime_profit,lifetime_discount,lifetime_shipping,returned_orders,measured_orders,clv_historical_revenue,clv_historical_profit,avg_order_value,avg_order_profit,profit_margin_pct,days_since_last_purchase,tenure_days_observed,is_repeat_customer,return_rate_pct,avg_days_between_orders,cohort_month,r_score,f_score,m_score,rfm_cell,rfm_sum,fm_score,days_since_first_purchase,segment,segment_action,label_caveat
PETE_KRIZ,Consumer,US,United States,2011-06-25,2014-12-23,32,73,251,18661.6945,16997.116400000003,1664.5780999999995,4916.6755,2048.113,2,29,18661.6945,1664.5780999999995,583.177953125,52.01806562499999,8.9197585996277,8,1277,1,6.896551724137931,41.193548387096776,2011-06,4,3,4,434,11,3.5,1285,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
PETE_TAKAHITO,Consumer,LATAM,Mexico,2011-09-12,2014-12-29,30,51,184,13056.813,12447.1128,609.7001999999998,2633.697,1228.877,2,25,13056.813,609.7001999999998,435.2271,20.32333999999999,4.669594333624903,2,1204,1,8.0,41.51724137931034,2011-09,5,2,2,522,9,2.0,1206,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
PHILIP_BROWN,Consumer,LATAM,United States,2011-06-24,2014-12-26,43,76,240,11385.69856,10113.8494,1271.8491599999998,2366.6414400000003,972.068,2,33,11385.69856,1271.8491599999998,264.7836874418605,29.577887441860454,11.170585215282564,5,1281,1,6.0606060606060606,30.5,2011-06,4,5,1,451,10,3.0,1286,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
PHILIP_FOX,Consumer,APAC,United States,2011-01-11,2014-11-27,43,67,249,18026.4847,16117.6061,1908.8786,2949.5353,1926.484,1,36,18026.4847,1908.8786,419.2205744186047,44.39252558139535,10.589300308783995,34,1416,1,2.7777777777777777,33.714285714285715,2011-01,2,5,4,254,11,4.5,1450,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
PHILISSE_OVERCASH,Home Office,US,United States,2011-02-10,2014-12-02,33,73,231,17984.2395,15808.4499,2175.7896,3832.500500000001,1664.255,5,24,17984.2395,2175.7896,544.9769545454545,65.93301818181818,12.09831308129543,29,1391,1,20.833333333333336,43.46875,2011-02,2,3,4,234,9,3.5,1420,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
PHILLINA_OBER,Home Office,APAC,United States,2011-01-05,2014-11-28,29,69,259,19099.36688,20125.4689,-1026.1020200000007,5717.993119999999,2207.944,2,21,19099.36688,-1026.1020200000007,658.5988579310346,-35.382828275862096,-5.372439968544134,33,1423,1,9.523809523809524,50.82142857142857,2011-01,2,2,4,224,8,3.0,1456,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
PHILLIP_BREYER,Corporate,EU,France,2011-04-26,2014-12-23,34,84,319,24269.859,22865.901,1403.958,5894.181,3772.705,0,27,24269.859,1403.958,713.8193823529411,41.29288235294118,5.7847802082410125,8,1337,1,0.0,40.51515151515152,2011-04,4,4,5,445,13,4.5,1345,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
PHILLIP_FLATHMANN,Consumer,EU,Germany,2011-08-05,2014-12-29,37,68,219,13389.4717,12448.6162,940.8555,3461.6583,1707.904,1,30,13389.4717,940.8555,361.8776135135135,25.428527027027027,7.0268306403754535,2,1242,1,3.333333333333333,34.5,2011-08,5,5,2,552,12,3.5,1244,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
PIERRE_WENER,Consumer,LATAM,United States,2011-03-04,2014-12-30,31,61,189,8423.6698,6481.371,1942.2988,1135.5202,753.105,0,24,8423.6698,1942.2988,271.73128387096773,62.6548,23.05763219731144,1,1397,1,0.0,46.56666666666667,2011-03,5,3,1,531,9,2.0,1398,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
QUINCY_JONES,Corporate,US,United States,2011-02-10,2014-12-06,28,53,213,18579.9741,16336.7812,2243.1929,2620.6659,1548.188,0,23,18579.9741,2243.1929,663.5705035714285,80.11403214285714,12.073175602542957,25,1395,1,0.0,51.66666666666666,2011-02,2,2,4,224,8,3.0,1420,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
RACHEL_PAYNE,Corporate,APAC,United States,2011-03-31,2014-12-24,32,74,242,14999.9289,13097.2068,1902.7221,2850.0011,2203.896,3,26,14999.9289,1902.7221,468.747778125,59.46006562499999,12.684874126303356,7,1364,1,11.538461538461538,44.0,2011-03,4,3,3,433,10,3.0,1371,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
RALPH_ARNETT,Consumer,US,United States,2011-03-28,2014-12-26,38,88,263,23043.113,20430.0378,2613.0752,4941.906999999999,2437.816,2,24,23043.113,2613.0752,606.3977105263158,68.76513684210526,11.33994005063465,5,1369,1,8.333333333333332,37.0,2011-03,4,5,5,455,14,5.0,1374,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
RALPH_KENNEDY,Consumer,LATAM,Brazil,2011-03-21,2014-12-03,30,64,208,14000.04458,15555.834,-1555.7894199999998,5866.805419999999,1686.913,2,26,14000.04458,-1555.7894199999998,466.6681526666667,-51.85964733333333,-11.112746185269646,28,1353,1,7.6923076923076925,46.6551724137931,2011-03,2,2,3,223,7,2.5,1381,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
RALPH_RITTER,Consumer,APAC,Australia,2011-02-01,2014-12-12,25,54,143,13585.89038,10746.907,2838.98338,1354.0096199999998,1278.855,2,21,13585.89038,2838.98338,543.4356152,113.5593352,20.89655738853385,19,1410,1,9.523809523809524,58.75,2011-02,3,1,2,312,6,1.5,1429,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
RANDY_BRADLEY,Consumer,EU,Mexico,2011-01-20,2014-12-16,40,83,299,22898.02462,18746.6722,4151.35242,1844.25538,2508.171,2,32,22898.02462,4151.35242,572.4506155,103.7838105,18.12974039854098,15,1426,1,6.25,36.56410256410256,2011-01,3,5,5,355,13,5.0,1441,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
RANDY_FERGUSON,Corporate,APAC,United States,2011-03-01,2014-12-25,32,63,232,16599.2978,13505.3428,3093.955,1814.2122,1877.904,2,27,16599.2978,3093.955,518.72805625,96.68609375,18.63907158771499,6,1395,1,7.4074074074074066,45.0,2011-03,4,3,4,434,11,3.5,1401,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
RAYMOND_BUCH,Consumer,APAC,United States,2011-06-04,2014-12-11,29,71,262,29602.1426,21149.0931,8453.0495,2985.6074,2084.22254,4,25,29602.1426,8453.0495,1020.7635379310344,291.48446551724135,28.555532666071272,20,1286,1,16.0,45.92857142857143,2011-06,3,2,5,325,10,3.5,1306,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
RAYMOND_MESSE,Consumer,APAC,United States,2011-04-25,2014-12-22,32,62,210,18317.12712,16461.7241,1855.40302,3177.30288,2264.12,0,25,18317.12712,1855.40302,572.4102225,57.98134437499999,10.129334190044096,9,1337,1,0.0,43.12903225806452,2011-04,4,3,4,434,11,3.5,1346,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
RESI_P_LKING,Consumer,US,United States,2011-01-29,2014-12-16,41,91,303,22050.8875,20982.5037,1068.3838000000003,6320.7625,2201.146,2,34,22050.8875,1068.3838000000003,537.8265243902439,26.05814146341465,4.84508299269134,15,1417,1,5.88235294117647,35.425,2011-01,3,5,5,355,13,5.0,1432,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
RICARDO_EMERSON,Consumer,APAC,Australia,2011-03-15,2014-12-03,27,59,181,14040.49518,11396.815,2643.68018,1991.54482,1305.592,1,21,14040.49518,2643.68018,520.01834,97.91408074074072,18.82896682850469,28,1359,1,4.761904761904762,52.26923076923077,2011-03,2,1,3,213,6,2.0,1387,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
RICARDO_SPERREN,Corporate,EU,United States,2011-01-10,2014-11-28,35,68,208,14432.58948,12608.9386,1823.65088,2128.69052,1141.235,0,28,14432.58948,1823.65088,412.35969942857145,52.10431085714286,12.63564575523422,33,1418,1,0.0,41.70588235294117,2011-01,2,4,3,243,9,3.5,1451,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
RICHARD_BIERNER,Consumer,LATAM,United States,2011-01-18,2014-12-12,34,67,224,14797.22952,15922.8861,-1125.6565799999998,6150.710479999999,1494.552,1,28,14797.22952,-1125.6565799999998,435.2126329411764,-33.10754647058823,-7.607211731618797,19,1424,1,3.571428571428571,43.15151515151515,2011-01,3,4,3,343,10,3.5,1443,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
RICHARD_EICHHORN,Consumer,APAC,United States,2011-06-03,2014-12-16,30,67,208,16339.18824,13947.7766,2391.41164,1285.9017600000002,1670.797,1,18,16339.18824,2391.41164,544.6396080000001,79.71372133333332,14.636049263118103,15,1292,1,5.555555555555555,44.55172413793103,2011-06,3,2,3,323,8,2.5,1307,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
RICK_BENSLEY,Home Office,US,United States,2011-03-14,2014-12-31,39,79,329,20853.6794,16787.2194,4066.46,1816.3806,2295.122,3,36,20853.6794,4066.46,534.7097282051283,104.26820512820512,19.499964116644083,0,1388,1,8.333333333333332,36.526315789473685,2011-03,5,5,5,555,15,5.0,1388,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
RICK_DUSTON,Consumer,LATAM,United States,2011-06-08,2014-12-31,33,66,236,17548.9209,13961.476,3587.4449,1454.0890999999997,1586.024,2,27,17548.9209,3587.4449,531.7854818181819,108.71045151515152,20.44253843551144,0,1302,1,7.4074074074074066,40.6875,2011-06,5,3,4,534,12,3.5,1302,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
RICK_HANSEN,Consumer,LATAM,United States,2011-05-02,2014-12-07,31,56,230,16352.9586,14502.0683,1850.8903,2913.8114,3260.427,3,28,16352.9586,1850.8903,527.514793548387,59.70613870967741,11.318381861493858,24,1315,1,10.714285714285714,43.833333333333336,2011-05,2,3,3,233,8,3.0,1339,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
RICK_HUTHWAITE,Home Office,APAC,United States,2011-02-22,2014-12-11,32,58,182,13437.18096,11772.516500000002,1664.6644599999995,2990.66904,1398.641,2,25,13437.18096,1664.6644599999995,419.911905,52.02076437499999,12.388494766539184,20,1388,1,8.0,44.774193548387096,2011-02,3,3,2,332,8,2.5,1408,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
RICK_REED,Corporate,LATAM,United States,2011-03-12,2014-12-31,34,73,264,16386.1966,16434.1794,-47.98280000000026,4282.4834,2477.513,3,27,16386.1966,-47.98280000000026,481.94695882352937,-1.4112588235294194,-0.2928245106005884,0,1390,1,11.11111111111111,42.121212121212125,2011-03,5,4,4,544,13,4.0,1390,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
RICK_WILSON,Corporate,APAC,United States,2011-02-22,2014-12-05,32,68,265,25122.1225,19944.693700000003,5177.4288,2439.8775,2987.175,1,25,25122.1225,5177.4288,785.066328125,161.79465,20.609042090293126,26,1382,1,4.0,44.58064516129032,2011-02,2,3,5,235,10,4.0,1408,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
RITSA_HIGHTOWER,Consumer,EU,France,2011-07-19,2014-12-24,29,60,213,17697.78,15694.9763,2002.8037,3006.06,1816.906,2,21,17697.78,2002.8037,610.2682758620689,69.06219655172413,11.31669452326789,7,1254,1,9.523809523809524,44.785714285714285,2011-07,4,2,4,424,10,3.0,1261,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
ROBERT_BARROSO,Corporate,LATAM,United States,2011-08-23,2014-08-03,25,45,143,6256.1884,5616.0650000000005,640.1234,1586.5516,508.365,0,22,6256.1884,640.1234,250.247536,25.604936,10.231843401646918,150,1076,1,0.0,44.833333333333336,2011-08,1,1,1,111,3,1.0,1226,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
ROBERT_DILBECK,Home Office,APAC,United States,2011-01-06,2014-12-04,30,56,187,16339.7531,12373.88,3965.8731,1578.5069,1725.376,1,21,16339.7531,3965.8731,544.6584366666667,132.19576999999998,24.27131594785236,27,1428,1,4.761904761904762,49.241379310344826,2011-01,2,2,3,223,7,2.5,1455,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
ROBERT_MARLEY,Home Office,EU,United States,2011-11-02,2014-12-27,27,47,162,12867.0545,10324.8122,2542.2423,2019.6055,1036.316,0,19,12867.0545,2542.2423,476.55757407407407,94.1571222222222,19.75776429640521,4,1151,1,0.0,44.26923076923077,2011-11,5,1,2,512,8,1.5,1155,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
ROBERT_WALDORF,Consumer,APAC,United States,2011-06-03,2014-12-16,33,64,214,12599.138,10462.1357,2137.0023,1476.1219999999996,1464.924,1,25,12599.138,2137.0023,381.7920606060606,64.75764545454545,16.961496096002758,15,1292,1,4.0,40.375,2011-06,3,3,2,332,8,2.5,1307,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
ROB_BEEGHLY,Consumer,EU,United States,2011-10-12,2014-12-11,30,62,241,11548.392,10052.4681,1495.9239000000005,2375.928,1328.977,1,25,11548.392,1495.9239000000005,384.9464,49.86413000000002,12.95352547783276,20,1156,1,4.0,39.86206896551724,2011-10,3,2,2,322,7,2.0,1176,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
ROB_DOWD,Consumer,US,United States,2011-04-02,2014-12-06,38,90,301,21483.5079,17563.5382,3919.9697,1242.5421,2198.231,1,31,21483.5079,3919.9697,565.3554710526316,103.15709736842103,18.246413566380376,25,1344,1,3.225806451612903,36.32432432432432,2011-04,2,5,5,255,12,5.0,1369,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
ROB_HABERLIN,Consumer,EU,France,2011-06-02,2014-12-25,29,47,144,7970.165559999999,6747.793900000001,1222.3716599999998,1004.75444,952.763,0,21,7970.165559999999,1222.3716599999998,274.8332951724138,42.15074689655172,15.33684150972643,6,1302,1,0.0,46.5,2011-06,4,2,1,421,7,1.5,1308,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
ROB_LUCAS,Consumer,US,United States,2011-02-26,2014-09-02,31,65,220,17287.05048,14583.0616,2703.9888799999994,2818.48952,2131.813,3,23,17287.05048,2703.9888799999994,557.6467896774194,87.22544774193547,15.641701764730422,120,1284,1,13.043478260869565,42.8,2011-02,1,3,4,134,8,3.5,1404,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
ROB_WILLIAMS,Corporate,US,United States,2011-02-16,2014-10-15,28,48,144,9985.9343,7733.7135,2252.2208,921.2757,849.911,1,26,9985.9343,2252.2208,356.64051071428565,80.43645714285715,22.55393168368833,77,1337,1,3.8461538461538463,49.51851851851852,2011-02,1,2,1,121,4,1.5,1414,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
ROGER_BARCIO,Home Office,Africa,United States,2011-03-03,2014-12-15,28,54,150,15306.1556,12426.6145,2879.5410999999995,1964.5344,1742.364,3,16,15306.1556,2879.5410999999995,546.6484142857142,102.84075357142856,18.81296110696797,16,1383,1,18.75,51.22222222222222,2011-03,3,2,3,323,8,2.5,1399,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
ROGER_DEMIR,Consumer,US,United States,2011-01-13,2014-12-10,38,77,269,14736.2375,11699.2266,3037.0109,952.5725,1507.926,0,30,14736.2375,3037.0109,387.79572368421054,79.92133947368421,20.609133776515208,21,1427,1,0.0,38.567567567567565,2011-01,3,5,3,353,11,4.0,1448,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
ROLAND_FJELD,Consumer,APAC,United States,2011-02-23,2014-12-30,26,59,210,13089.2177,11965.6892,1123.5285,2149.2423,1485.981,1,23,13089.2177,1123.5285,503.43145,43.21263461538461,8.583618408302582,1,1406,1,4.3478260869565215,56.24,2011-02,5,1,2,512,8,1.5,1407,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
ROLAND_MURRAY,Consumer,LATAM,Argentina,2011-03-31,2014-12-15,26,37,118,7404.18586,6153.8521,1250.33376,1166.4641400000005,496.631,1,19,7404.18586,1250.33376,284.77637923076924,48.08976,16.886850001358557,16,1355,1,5.263157894736842,54.2,2011-03,3,1,1,311,5,1.0,1371,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
ROLAND_SCHWARZ,Corporate,LATAM,United States,2011-04-07,2014-11-25,31,49,175,15106.27128,11634.1049,3472.16638,1041.77872,2100.03,2,25,15106.27128,3472.16638,487.2990735483871,112.00536709677418,22.98493331439762,36,1328,1,8.0,44.266666666666666,2011-04,1,3,3,133,7,3.0,1364,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
ROSE_O_BRIAN,Consumer,APAC,United States,2011-02-25,2014-12-27,38,79,291,21913.5415,21044.6596,868.8819000000002,7108.4685,2562.5370000000003,0,29,21913.5415,868.8819000000002,576.6721447368421,22.865313157894743,3.9650455404481297,4,1401,1,0.0,37.86486486486486,2011-02,5,5,5,555,15,5.0,1405,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
ROSS_BAIRD,Home Office,LATAM,United States,2011-01-15,2014-12-01,40,77,310,19312.16934,16961.6392,2350.53014,3933.08066,2080.325,0,35,19312.16934,2350.53014,482.8042335,58.7632535,12.17123824163816,30,1416,1,0.0,36.30769230769231,2011-01,2,5,4,254,11,4.5,1446,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
ROSS_DEVINCENTIS,Home Office,APAC,United States,2011-06-09,2014-12-17,37,70,270,10305.88796,8365.9935,1939.89446,1191.5420399999998,1060.155,1,30,10305.88796,1939.89446,278.53751243243244,52.42958000000001,18.82316659689361,14,1287,1,3.333333333333333,35.75,2011-06,3,5,1,351,9,3.0,1301,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
ROY_COLLINS,Consumer,LATAM,United States,2011-01-11,2014-09-04,26,45,172,7954.1133,7216.3676,737.7457,1270.1967,888.787,0,25,7954.1133,737.7457,305.92743461538464,28.374834615384614,9.275021264783843,118,1332,1,0.0,53.28,2011-01,1,1,1,111,3,1.0,1450,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
ROY_FRANZ_SISCH,Consumer,LATAM,United States,2011-04-27,2014-12-25,37,78,272,15649.19768,12807.4659,2841.73178,1399.8523200000002,1405.798,0,31,15649.19768,2841.73178,422.95128864864864,76.80356162162163,18.15896148868892,6,1338,1,0.0,37.16666666666666,2011-04,4,5,3,453,12,4.0,1344,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
ROY_PHAN,Corporate,EU,United States,2011-01-12,2014-12-10,33,72,254,14612.2234,14473.3692,138.8541999999999,3887.3066,1673.582,2,27,14612.2234,138.8541999999999,442.7946484848485,4.207703030303027,0.9502605879951158,21,1428,1,7.4074074074074066,44.625,2011-01,3,3,3,333,9,3.0,1449,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
ROY_SKARIA,Home Office,EU,France,2011-06-03,2014-12-12,28,56,209,8122.39278,6658.964199999999,1463.42858,953.38722,891.868,0,20,8122.39278,1463.42858,290.08545642857143,52.26530642857143,18.017210194555503,19,1288,1,0.0,47.7037037037037,2011-06,3,2,1,321,6,1.5,1307,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
RUBEN_AUSMAN,Corporate,EU,United States,2011-04-08,2014-11-18,31,75,240,15938.76708,12618.2984,3320.4686800000004,822.69292,1536.964,1,23,15938.76708,3320.4686800000004,514.1537767741935,107.11189290322582,20.8326570263175,43,1320,1,4.3478260869565215,44.0,2011-04,1,3,3,133,7,3.0,1363,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
RUBEN_DARTT,Consumer,LATAM,United States,2011-01-20,2014-11-29,39,86,284,18322.969,14992.2948,3330.6742,1008.5309999999996,1992.487,3,29,18322.969,3330.6742,469.819717948718,85.40190256410256,18.17759010562098,32,1409,1,10.344827586206897,37.078947368421055,2011-01,2,5,4,254,11,4.5,1441,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
RUSSELL_APPLEGATE,Consumer,US,United States,2011-01-04,2014-12-19,29,76,267,21395.85342,19231.6557,2164.19772,3473.0965800000004,2098.246,1,27,21395.85342,2164.19772,737.7880489655172,74.62750758620689,10.11503340164498,12,1445,1,3.7037037037037033,51.60714285714285,2011-01,3,2,5,325,10,3.5,1457,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
