customer_key,customer_name,customer_segment,customer_ids,n_customer_ids,first_order_date,last_order_date,markets,primary_country,n_orders,n_lines,revenue,profit,signup_date_observed
JOSEPH_AIRDO,Joseph Airdo,Consumer,JA-15970|JA-5970,2,2011-06-21,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,32,76,18162.6977,842.3299999999998,2011-06-21
JOSEPH_HOLT,Joseph Holt,Consumer,JH-15985|JH-5985,2,2011-01-01,2014-12-20,APAC|Africa|EMEA|EU|LATAM|US,United States,45,85,20936.8844,386.6781999999998,2011-01-01
JOY_BELL,Joy Bell-,Consumer,JB-16000|JB-6000,2,2011-03-30,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,Colombia,39,84,24008.187120000002,2867.92322,2011-03-30
JOY_DANIELS,Joy Daniels,Consumer,JD-16015|JD-6015,2,2011-06-10,2014-11-19,APAC|Africa|EMEA|EU|LATAM|US,United States,32,67,11343.4093,-604.4102000000001,2011-06-10
JOY_SMITH,Joy Smith,Consumer,JS-16030|JS-6030,2,2011-01-07,2014-12-10,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,36,70,20791.85098,-103.00052000000017,2011-01-07
JULIANA_KROHN,Juliana Krohn,Consumer,JK-16090|JK-6090,2,2011-06-18,2014-12-23,APAC|Africa|Canada|EMEA|EU|LATAM|US,China,38,83,23134.25284,1798.2473400000001,2011-06-18
JULIA_BARNETT,Julia Barnett,Home Office,JB-16045|JB-6045,2,2011-02-08,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,34,57,17086.93168,249.04517999999993,2011-02-08
JULIA_DUNBAR,Julia Dunbar,Consumer,JD-16060|JD-6060,2,2011-02-22,2014-10-27,APAC|Africa|EMEA|EU|LATAM|US,France,28,48,11224.48096,564.90306,2011-02-22
JULIA_WEST,Julia West,Consumer,JW-16075|JW-6075,2,2011-03-22,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,France,29,61,20599.983,2950.0157,2011-03-22
JULIE_CREIGHTON,Julie Creighton,Corporate,JC-16105|JC-6105,2,2011-02-24,2014-11-04,APAC|Africa|EMEA|EU|LATAM|US,United States,34,63,14994.04488,-1889.1059199999995,2011-02-24
JULIE_KRIZ,Julie Kriz,Home Office,JK-16120|JK-6120,2,2011-03-28,2014-09-25,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,32,65,15647.78664,1894.19924,2011-03-28
JULIE_PRESCOTT,Julie Prescott,Home Office,JP-16135|JP-6135,2,2011-06-21,2014-12-05,APAC|Africa|EMEA|EU|LATAM|US,United States,42,76,14596.1586,3479.0402,2011-06-21
JUSTIN_DEGGELLER,Justin Deggeller,Corporate,JD-16150|JD-6150,2,2011-06-23,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,34,71,23611.61948,2625.31888,2011-06-23
JUSTIN_ELLISON,Justin Ellison,Corporate,JE-16165|JE-6165,2,2011-10-19,2014-12-11,APAC|Africa|EMEA|EU|LATAM|US,Australia,28,53,12908.43436,2928.3039599999997,2011-10-19
JUSTIN_HIRSH,Justin Hirsh,Consumer,JH-16180|JH-6180,2,2011-03-29,2014-12-04,APAC|Africa|Canada|EMEA|EU|LATAM|US,Italy,40,81,23918.9014,3994.6644,2011-03-29
JUSTIN_MACKENDRICK,Justin MacKendrick,Consumer,JM-16195|JM-6195,2,2011-02-06,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,United States,33,53,9026.0566,1519.7949999999998,2011-02-06
JUSTIN_RITTER,Justin Ritter,Corporate,JR-16210|JR-6210,2,2011-10-13,2014-12-13,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,27,57,13623.249,1306.7559999999999,2011-10-13
KALYCA_MEADE,Kalyca Meade,Corporate,KM-16225|KM-6225,2,2011-03-08,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,21,43,8645.9146,369.53229999999985,2011-03-08
KAREN_BERN,Karen Bern,Corporate,KB-16240|KB-6240,2,2011-03-31,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,United States,34,55,11846.018,2319.0705999999996,2011-03-31
KAREN_CARLISLE,Karen Carlisle,Corporate,KC-16255|KC-6255,2,2011-05-19,2014-11-17,APAC|Africa|EMEA|EU|LATAM|US,United States,35,63,10416.3223,1979.5,2011-05-19
KAREN_DANIELS,Karen Daniels,Consumer,KD-16270|KD-6270,2,2011-09-20,2014-11-25,APAC|EMEA|EU|LATAM|US,United States,30,64,24017.3275,2890.6946999999986,2011-09-20
KAREN_FERGUSON,Karen Ferguson,Home Office,KF-16285|KF-6285,2,2011-09-26,2014-11-29,APAC|Africa|EMEA|EU|LATAM|US,United States,30,62,18265.0205,2385.1931,2011-09-26
KAREN_SEIO,Karen Seio,Corporate,KS-16300|KS-6300,2,2011-03-11,2014-11-26,APAC|Africa|EMEA|EU|LATAM|US,Cuba,25,43,5324.97318,1113.68218,2011-03-11
KARL_BRAUN,Karl Braun,Consumer,KB-16315|KB-6315,2,2011-06-05,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,United States,40,93,17500.47728,1785.86258,2011-06-05
KATHARINE_HARMS,Katharine Harms,Corporate,KH-16330|KH-6330,2,2011-04-01,2014-12-15,APAC|Africa|EMEA|EU|LATAM|US,United States,39,74,18416.8525,3611.0256,2011-04-01
KATHERINE_DUCICH,Katherine Ducich,Consumer,KD-16345|KD-6345,2,2011-03-10,2014-11-20,APAC|Africa|EMEA|EU|LATAM|US,India,21,39,11693.500399999999,2428.8306,2011-03-10
KATHERINE_HUGHES,Katherine Hughes,Consumer,KH-16360|KH-6360,2,2011-03-01,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,Australia,35,75,12204.8744,1842.3875000000003,2011-03-01
KATHERINE_MURRAY,Katherine Murray,Home Office,KM-16375|KM-6375,2,2011-05-19,2014-12-29,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,33,81,18519.159639999998,1451.08384,2011-05-19
KATHERINE_NOCKTON,Katherine Nockton,Corporate,KN-16390|KN-6390,2,2011-10-26,2014-12-12,APAC|Africa|EMEA|EU|LATAM|US,United States,32,59,19668.86634,4145.19254,2011-10-26
KATRINA_BAVINGER,Katrina Bavinger,Home Office,KB-16405|KB-6405,2,2011-02-14,2014-12-12,APAC|EMEA|EU|LATAM|US,United States,31,68,14024.6405,618.2365000000002,2011-02-14
KATRINA_EDELMAN,Katrina Edelman,Corporate,KE-16420|KE-6420,2,2011-04-03,2014-12-05,APAC|Africa|EMEA|EU|LATAM|US,United States,35,67,13551.138719999999,1286.5474199999996,2011-04-03
KATRINA_WILLMAN,Katrina Willman,Consumer,KW-16435|KW-6435,2,2011-02-17,2014-12-05,APAC|Africa|EU|LATAM|US,United States,27,58,15747.2556,3107.0105999999996,2011-02-17
KEAN_NGUYEN,Kean Nguyen,Corporate,KN-16450|KN-6450,2,2011-01-03,2014-11-24,APAC|Africa|EMEA|EU|LATAM|US,Australia,34,66,18061.9801,2257.2164,2011-01-03
KEAN_TAKAHITO,Kean Takahito,Consumer,KT-16465|KT-6465,2,2011-03-23,2014-11-18,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,39,82,17257.1602,987.5933999999999,2011-03-23
KEAN_THORNTON,Kean Thornton,Consumer,KT-16480|KT-6480,2,2011-03-10,2014-12-04,APAC|Africa|EMEA|EU|LATAM|US,United States,27,45,8360.3921,-617.9192,2011-03-10
KEITH_DAWKINS,Keith Dawkins,Corporate,KD-16495|KD-6495,2,2011-06-14,2014-11-15,APAC|Africa|EMEA|EU|LATAM|US,United States,40,78,26451.2631,5486.1725,2011-06-14
KEITH_HERRERA,Keith Herrera,Consumer,KH-16510|KH-6510,2,2011-06-29,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,United States,33,79,16884.736,2196.8332,2011-06-29
KELLY_ANDREADA,Kelly Andreada,Consumer,KA-16525|KA-6525,2,2011-03-11,2014-12-15,APAC|Africa|EMEA|EU|LATAM|US,United States,42,86,18879.78412,1401.3975200000004,2011-03-11
KELLY_COLLISTER,Kelly Collister,Consumer,KC-16540|KC-6540,2,2011-06-15,2014-11-28,APAC|Africa|EMEA|EU|LATAM|US,Dominican Republic,32,55,19403.02326,2358.1031599999997,2011-06-15
KELLY_LAMPKIN,Kelly Lampkin,Corporate,KL-16555|KL-6555,2,2011-05-09,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,United States,33,86,14248.4477,738.7484,2011-05-09
KELLY_WILLIAMS,Kelly Williams,Consumer,KW-16570|KW-6570,2,2011-02-08,2014-12-09,APAC|Africa|EMEA|EU|LATAM|US,Australia,40,71,11833.7753,2371.1463,2011-02-08
KEN_BLACK,Ken Black,Corporate,KB-16585|KB-6585,2,2011-04-04,2014-09-29,APAC|EMEA|EU|LATAM|US,United States,29,66,16602.5295,1351.0226,2011-04-04
KEN_BRENNAN,Ken Brennan,Corporate,KB-16600|KB-6600,2,2011-05-18,2014-12-30,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,36,56,11463.6947,1046.2450999999999,2011-05-18
KEN_DANA,Ken Dana,Corporate,KD-16615|KD-6615,2,2011-10-20,2014-10-17,APAC|Africa|EU|LATAM|US,United States,27,56,12554.423620000001,1750.72552,2011-10-20
KEN_HEIDEL,Ken Heidel,Corporate,KH-16630|KH-6630,2,2011-02-02,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,United States,32,57,9016.57056,1505.9731599999998,2011-02-02
KEN_LONSDALE,Ken Lonsdale,Consumer,KL-16645|KL-6645,2,2011-01-03,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,33,82,24129.4045,154.90049999999943,2011-01-03
KHLOE_MILLER,Khloe Miller,Consumer,KM-16660|KM-6660,2,2011-01-06,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,Indonesia,32,61,10973.8066,847.8976999999998,2011-01-06
KIMBERLY_CARTER,Kimberly Carter,Corporate,KC-16675|KC-6675,2,2011-09-07,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,Germany,26,53,13923.12304,2144.96274,2011-09-07
KRISTEN_HASTINGS,Kristen Hastings,Corporate,KH-16690|KH-6690,2,2011-03-21,2014-12-29,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,46,88,19854.4741,2370.5742,2011-03-21
KRISTINA_NUNN,Kristina Nunn,Home Office,KN-16705|KN-6705,2,2011-03-02,2014-09-24,APAC|Africa|EMEA|EU|LATAM|US,United States,24,46,10715.636,1698.5085,2011-03-02
KUNST_MILLER,Kunst Miller,Consumer,KM-16720|KM-6720,2,2011-03-30,2014-12-03,APAC|EMEA|EU|LATAM|US,United States,26,69,16969.674,2759.1904999999997,2011-03-30
LARRY_BLACKS,Larry Blacks,Consumer,LB-16735|LB-6735,2,2011-01-03,2014-12-22,APAC|Africa|Canada|EMEA|EU|LATAM|US,Dominican Republic,36,63,14583.989220000001,1664.4919199999997,2011-01-03
LARRY_HUGHES,Larry Hughes,Consumer,LH-16750|LH-6750,2,2011-07-23,2014-12-19,APAC|Africa|EMEA|EU|LATAM|US,Mexico,27,50,8690.7402,641.2018999999996,2011-07-23
LARRY_TRON,Larry Tron,Consumer,LT-16765|LT-6765,2,2011-01-23,2014-12-25,APAC|Africa|Canada|EMEA|EU|LATAM|US,Nicaragua,34,56,18619.11294,4213.65294,2011-01-23
LAURA_ARMSTRONG,Laura Armstrong,Corporate,LA-16780|LA-6780,2,2011-02-17,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,United States,46,86,27862.4419,3962.3098,2011-02-17
LAUREL_BELTRAN,Laurel Beltran,Home Office,LB-16795|LB-6795,2,2011-02-14,2014-11-22,APAC|Africa|EMEA|EU|LATAM|US,United States,39,88,26385.98522,4303.23822,2011-02-14
LAUREL_ELLISTON,Laurel Elliston,Consumer,LE-16810|LE-6810,2,2011-04-19,2014-12-17,APAC|EMEA|EU|LATAM|US,Spain,30,61,11478.7737,2025.0285999999999,2011-04-19
LAUREL_WORKMAN,Laurel Workman,Corporate,LW-16825|LW-6825,2,2011-03-24,2014-12-09,APAC|Africa|EMEA|EU|LATAM|US,United States,31,63,10872.60924,1148.80494,2011-03-24
LAUREN_LEATHERBURY,Lauren Leatherbury,Consumer,LL-16840|LL-6840,2,2011-04-29,2014-12-05,APAC|Africa|EMEA|EU|LATAM|US,United States,35,66,14936.93606,894.93986,2011-04-29
LELA_DONOVAN,Lela Donovan,Corporate,LD-16855|LD-6855,2,2011-05-12,2014-11-19,APAC|Africa|EMEA|EU|LATAM|US,Indonesia,38,71,16184.63858,1486.73868,2011-05-12
LENA_CACIOPPO,Lena Cacioppo,Consumer,LC-16870|LC-6870,2,2011-02-26,2014-12-08,APAC|Africa|EMEA|EU|LATAM|US,United States,29,66,11080.34336,1176.76826,2011-02-26
LENA_CREIGHTON,Lena Creighton,Consumer,LC-16885|LC-6885,2,2011-01-24,2014-12-15,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,38,69,18886.9004,1172.5112999999997,2011-01-24
LENA_HERNANDEZ,Lena Hernandez,Consumer,LH-16900|LH-6900,2,2011-05-13,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,United States,32,55,12939.16928,997.3899799999998,2011-05-13
LENA_RADFORD,Lena Radford,Consumer,LR-16915|LR-6915,2,2011-03-25,2014-12-05,APAC|Africa|EMEA|EU|LATAM|US,United States,29,65,22902.741560000002,3371.7159599999995,2011-03-25
LINDA_CAZAMIAS,Linda Cazamias,Corporate,LC-16930|LC-6930,2,2011-02-21,2014-11-20,APAC|Africa|EMEA|EU|LATAM|US,United States,35,67,16741.38396,2273.42396,2011-02-21
LINDA_SOUTHWORTH,Linda Southworth,Corporate,LS-16945|LS-6945,2,2011-04-26,2014-12-25,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,32,63,13146.15176,-67.85194000000033,2011-04-26
LINDSAY_CASTELL,Lindsay Castell,Home Office,LC-16960|LC-6960,2,2011-04-26,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,United States,30,50,14299.4995,1420.7137000000002,2011-04-26
LINDSAY_SHAGIARI,Lindsay Shagiari,Home Office,LS-16975|LS-6975,2,2011-06-17,2014-12-11,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,27,59,9363.0997,1778.0723999999998,2011-06-17
LINDSAY_WILLIAMS,Lindsay Williams,Corporate,LW-16990|LW-6990,2,2011-01-03,2014-12-17,APAC|Africa|EMEA|EU|LATAM|US,United States,34,58,10981.6205,1486.9264,2011-01-03
LISA_DECHERNEY,Lisa DeCherney,Consumer,LD-17005|LD-7005,2,2011-02-11,2014-11-18,APAC|Africa|Canada|EMEA|EU|LATAM|US,India,33,58,11823.34064,1165.43804,2011-02-11
LISA_HAZARD,Lisa Hazard,Consumer,LH-17020|LH-7020,2,2011-05-27,2014-11-20,APAC|Africa|EMEA|EU|LATAM|US,Mexico,21,43,9162.9978,1338.0789,2011-05-27
LISA_RYAN,Lisa Ryan,Corporate,LR-17035|LR-7035,2,2011-03-28,2014-11-16,APAC|Africa|EMEA|EU|LATAM|US,United States,35,78,18796.9522,2449.1382999999996,2011-03-28
LIZ_CARLISLE,Liz Carlisle,Consumer,LC-17050|LC-7050,2,2011-02-01,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,United States,30,58,20127.52582,2847.60982,2011-02-01
LIZ_MACKENDRICK,Liz MacKendrick,Consumer,LM-17065|LM-7065,2,2011-02-21,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,Algeria,22,50,15529.853000000001,1868.151,2011-02-21
LIZ_PELLETIER,Liz Pelletier,Consumer,LP-17080|LP-7080,2,2011-01-27,2014-11-21,APAC|Africa|EMEA|EU|LATAM|US,United States,31,54,9463.3275,-265.57720000000006,2011-01-27
LIZ_PREIS,Liz Preis,Consumer,LP-17095|LP-7095,2,2011-04-04,2014-12-31,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,30,71,16609.5116,2122.698,2011-04-04
LIZ_THOMPSON,Liz Thompson,Consumer,LT-17110|LT-7110,2,2011-02-07,2014-11-27,APAC|Africa|EMEA|EU|LATAM|US,United States,32,74,21221.767160000003,3146.42816,2011-02-07
LIZ_WILLINGHAM,Liz Willingham,Consumer,LW-17125|LW-7125,2,2011-04-07,2014-11-28,APAC|Africa|EMEA|EU|LATAM|US,France,25,41,8046.61,1400.0412,2011-04-07
LOGAN_CURRIE,Logan Currie,Consumer,LC-17140|LC-7140,2,2011-07-27,2014-12-18,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,36,71,16082.67376,1925.2869600000001,2011-07-27
LOGAN_HAUSHALTER,Logan Haushalter,Consumer,LH-17155|LH-7155,2,2011-03-01,2014-10-17,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,37,72,17292.2398,1519.5309999999995,2011-03-01
LORI_OLSON,Lori Olson,Corporate,LO-17170|LO-7170,2,2011-02-02,2014-12-29,APAC|Africa|EMEA|EU|LATAM|US,United States,35,69,13537.508600000001,1788.7198,2011-02-02
LUKE_FOSTER,Luke Foster,Consumer,LF-17185|LF-7185,2,2011-07-26,2014-12-09,APAC|Africa|EMEA|EU|LATAM|US,United States,27,61,13421.2385,-3644.347500000001,2011-07-26
LUKE_SCHMIDT,Luke Schmidt,Corporate,LS-17200|LS-7200,2,2011-01-31,2014-12-16,APAC|EMEA|EU|LATAM|US,United States,28,58,15599.397219999999,1653.9682200000002,2011-01-31
LUKE_WEISS,Luke Weiss,Consumer,LW-17215|LW-7215,2,2011-01-25,2014-12-10,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,29,53,12051.50544,849.3825400000002,2011-01-25
LYCORIS_SAUNDERS,Lycoris Saunders,Consumer,LS-17230|LS-7230,2,2011-01-07,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,Australia,34,79,11741.51948,1377.40468,2011-01-07
LYNN_SMITH,Lynn Smith,Consumer,LS-17245|LS-7245,2,2011-04-01,2014-11-27,APAC|Africa|Canada|EU|LATAM|US,United States,30,54,11712.139,1498.1313999999998,2011-04-01
MAGDELENE_MORSE,Magdelene Morse,Consumer,MM-17260|MM-7260,2,2011-01-02,2014-12-27,APAC|Africa|Canada|EMEA|EU|LATAM|US,Guatemala,31,66,21224.076119999998,4380.72512,2011-01-02
MARC_CRIER,Marc Crier,Consumer,MC-17275|MC-7275,2,2011-06-10,2014-11-17,APAC|Africa|EMEA|EU|LATAM|US,United States,39,69,15981.0925,2113.4818999999998,2011-06-10
MARC_HARRIGAN,Marc Harrigan,Home Office,MH-17290|MH-7290,2,2011-01-22,2014-11-24,APAC|Africa|EU|LATAM|US,United States,28,64,15404.03666,2316.01286,2011-01-22
MARIA_BERTELSON,Maria Bertelson,Consumer,MB-17305|MB-7305,2,2011-08-08,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,United States,35,60,21603.93432,4622.34732,2011-08-08
MARIA_ETEZADI,Maria Etezadi,Home Office,ME-17320|ME-7320,2,2011-01-07,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,United States,40,84,26247.217,3418.558499999999,2011-01-07
MARIA_ZETTNER,Maria Zettner,Home Office,MZ-17335|MZ-7335,2,2011-04-15,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,Australia,31,53,17958.1603,2254.5034,2011-04-15
MARIBETH_DONA,Maribeth Dona,Consumer,MD-17350|MD-7350,2,2011-05-31,2014-12-05,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,36,70,17829.52532,1230.6333200000001,2011-05-31
MARIBETH_SCHNELLING,Maribeth Schnelling,Consumer,MS-17365|MS-7365,2,2011-01-07,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,United States,39,79,21682.5467,3529.3421999999996,2011-01-07
MARIBETH_YEDWAB,Maribeth Yedwab,Corporate,MY-17380|MY-7380,2,2011-05-05,2014-12-02,APAC|Africa|EMEA|EU|LATAM|US,United States,32,56,16469.7212,3559.5072999999998,2011-05-05
MARINA_LICHTENSTEIN,Marina Lichtenstein,Corporate,ML-17395|ML-7395,2,2011-02-15,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,United States,32,57,15556.479479999998,1284.2326799999998,2011-02-15
MARIS_LAWARE,Maris LaWare,Consumer,ML-17410|ML-7410,2,2011-11-01,2014-11-28,APAC|EMEA|EU|LATAM|US,United States,33,60,15174.8383,1154.1427999999999,2011-11-01
MARK_COUSINS,Mark Cousins,Corporate,MC-17425|MC-7425,2,2011-03-21,2014-12-08,APAC|Africa|EMEA|EU|LATAM|US,Mexico,35,74,16545.25618,2851.25848,2011-03-21
MARK_HABERLIN,Mark Haberlin,Corporate,MH-17440|MH-7440,2,2011-02-05,2014-12-23,APAC|Africa|Canada|EMEA|EU|LATAM|US,Germany,33,73,11302.8258,1552.0084,2011-02-05
MARK_HAMILTON,Mark Hamilton,Consumer,MH-17455|MH-7455,2,2011-03-11,2014-11-07,APAC|Africa|EMEA|EU|LATAM|US,United States,37,64,14721.64572,527.04702,2011-03-11
MARK_PACKER,Mark Packer,Home Office,MP-17470|MP-7470,2,2011-03-30,2014-12-26,APAC|Africa|EU|LATAM|US,United States,30,52,12986.9128,2172.9781,2011-03-30
MARK_VAN_HUFF,Mark Van Huff,Consumer,MV-17485|MV-7485,2,2011-01-21,2014-12-15,APAC|Africa|EMEA|EU|LATAM|US,United States,32,57,11515.9033,1810.6390999999999,2011-01-21
MARYBETH_SKACH,MaryBeth Skach,Consumer,MS-17530|MS-7530,2,2011-06-24,2014-12-16,APAC|Africa|EMEA|EU|LATAM|US,Australia,33,63,14791.84836,1987.3791600000002,2011-06-24
MARY_O_ROURKE,Mary O'Rourke,Consumer,MO-17500|MO-7500,2,2011-02-10,2014-11-25,APAC|Africa|EMEA|EU|LATAM|US,Brazil,29,57,11125.2782,519.0088999999998,2011-02-10
MARY_ZEWE,Mary Zewe,Corporate,MZ-17515|MZ-7515,2,2011-03-02,2014-12-08,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,34,77,16577.13784,1883.0421400000005,2011-03-02
MATHEW_REESE,Mathew Reese,Home Office,MR-17545|MR-7545,2,2011-07-28,2014-09-25,APAC|Africa|EMEA|EU|LATAM|US,Germany,29,76,21571.9523,3711.2306,2011-07-28
MATTHEW_CLASEN,Matthew Clasen,Corporate,MC-17635|MC-7635,2,2011-03-25,2014-12-26,APAC|Africa|EMEA|EU|LATAM|US,Brazil,38,80,21808.7967,3643.2892,2011-03-25
MATTHEW_GRINSTEIN,Matthew Grinstein,Home Office,MG-17650|MG-7650,2,2011-08-09,2014-12-12,APAC|Africa|EU|LATAM|US,United States,22,51,13018.97968,2205.32168,2011-08-09
MATT_ABELMAN,Matt Abelman,Home Office,MA-17560|MA-7560,2,2011-01-19,2014-10-28,APAC|Africa|EMEA|EU|LATAM|US,United States,28,82,12441.95788,519.9034800000001,2011-01-19
MATT_COLLINS,Matt Collins,Consumer,MC-17575|MC-7575,2,2011-08-15,2014-12-22,APAC|Africa|EMEA|EU|LATAM|US,United States,41,75,17900.84106,1749.34736,2011-08-15
MATT_COLLISTER,Matt Collister,Corporate,MC-17590|MC-7590,2,2011-04-27,2014-11-10,APAC|Africa|EMEA|EU|LATAM|US,United States,28,55,11672.901679999999,1907.18878,2011-04-27
MATT_CONNELL,Matt Connell,Corporate,MC-17605|MC-7605,2,2011-03-19,2014-11-12,APAC|Africa|EMEA|EU|LATAM|US,United States,28,58,13227.6119,1366.9685,2011-03-19
MATT_HAGELSTEIN,Matt Hagelstein,Corporate,MH-17620|MH-7620,2,2011-02-16,2014-12-08,APAC|Africa|Canada|EMEA|EU|LATAM|US,Mexico,27,60,12217.97978,274.89098000000024,2011-02-16
MAUREEN_FRITZLER,Maureen Fritzler,Corporate,MF-17665|MF-7665,2,2011-03-11,2014-11-13,APAC|Africa|EMEA|EU|LATAM|US,France,32,56,13528.44134,1420.8858399999997,2011-03-11
MAUREEN_GASTINEAU,Maureen Gastineau,Home Office,MG-17680|MG-7680,2,2011-07-18,2014-11-25,APAC|Africa|EMEA|EU|LATAM|US,United States,37,83,20360.1221,741.1926999999997,2011-07-18
MAUREEN_GNADE,Maureen Gnade,Consumer,MG-17695|MG-7695,2,2011-03-07,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,Australia,32,74,18326.2228,845.6976,2011-03-07
MAURICE_SATTY,Maurice Satty,Consumer,MS-17710|MS-7710,2,2011-03-08,2014-12-02,APAC|Africa|EMEA|EU|LATAM|US,United States,34,61,10030.09026,1152.7430599999998,2011-03-08
MAXWELL_SCHWARTZ,Maxwell Schwartz,Consumer,MS-17770|MS-7770,2,2011-05-18,2014-11-27,APAC|Africa|EMEA|EU|LATAM|US,United States,42,73,17921.49504,2851.78544,2011-05-18
MAX_ENGLE,Max Engle,Consumer,ME-17725|ME-7725,2,2011-04-06,2014-12-20,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,39,72,9923.7616,673.2612,2011-04-06
MAX_JONES,Max Jones,Consumer,MJ-17740|MJ-7740,2,2011-04-27,2014-12-10,APAC|Africa|EMEA|EU|LATAM|US,United States,30,60,16484.553,2437.6298999999995,2011-04-27
MAX_LUDWIG,Max Ludwig,Home Office,ML-17755|ML-7755,2,2011-02-03,2014-12-30,APAC|Africa|Canada|EMEA|EU|LATAM|US,Australia,35,63,15533.6044,1837.7615999999998,2011-02-03
MAYA_HERMAN,Maya Herman,Corporate,MH-17785|MH-7785,2,2011-01-04,2014-12-31,APAC|Africa|EMEA|EU|LATAM|US,China,35,62,13590.96604,1470.52944,2011-01-04
MEG_O_CONNEL,Meg O'Connel,Home Office,MO-17800|MO-7800,2,2011-02-10,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,United States,34,58,18003.3888,3104.0855,2011-02-10
MEG_TILLMAN,Meg Tillman,Consumer,MT-17815|MT-7815,2,2011-03-29,2014-11-12,APAC|Africa|EMEA|EU|LATAM|US,United States,33,59,15346.1068,793.4146000000001,2011-03-29
MELANIE_SEITE,Melanie Seite,Consumer,MS-17830|MS-7830,2,2011-01-10,2014-12-27,APAC|Africa|EMEA|EU|LATAM|US,Australia,34,70,16106.3013,2060.2844999999998,2011-01-10
MICHAEL_CHEN,Michael Chen,Consumer,MC-17845|MC-7845,2,2011-07-05,2014-12-30,APAC|Africa|EMEA|EU|LATAM|US,United States,35,65,15939.612019999999,1213.0054199999997,2011-07-05
MICHAEL_DOMINGUEZ,Michael Dominguez,Corporate,MD-17860|MD-7860,2,2011-01-18,2014-11-25,APAC|EMEA|EU|LATAM|US,United States,33,59,22429.16074,3772.40044,2011-01-18
MICHAEL_GRACE,Michael Grace,Home Office,MG-17875|MG-7875,2,2011-02-24,2014-12-26,APAC|Africa|EU|LATAM|US,Australia,34,61,14533.010620000001,-117.61078000000039,2011-02-24
MICHAEL_GRANLUND,Michael Granlund,Home Office,MG-17890|MG-7890,2,2011-01-05,2014-12-26,APAC|EMEA|EU|LATAM|US,United States,30,63,13181.3769,-999.7798999999999,2011-01-05
MICHAEL_KENNEDY,Michael Kennedy,Corporate,MK-17905|MK-7905,2,2011-01-19,2014-12-10,APAC|Africa|Canada|EMEA|EU|LATAM|US,United States,42,74,14447.4039,-210.63999999999953,2011-01-19
MICHAEL_MOORE,Michael Moore,Consumer,MM-17920|MM-7920,2,2011-01-14,2014-12-24,APAC|Africa|EMEA|EU|LATAM|US,United States,39,78,21733.684,2058.908999999999,2011-01-14
MICHAEL_NGUYEN,Michael Nguyen,Consumer,MN-17935|MN-7935,2,2011-02-17,2014-12-23,APAC|Africa|EMEA|EU|LATAM|US,United States,27,55,15046.26412,1392.17082,2011-02-17
MICHAEL_OAKMAN,Michael Oakman,Consumer,MO-17950|MO-7950,2,2011-08-17,2014-12-25,APAC|Africa|EMEA|EU|LATAM|US,Germany,17,29,5460.584,286.2586,2011-08-17
