customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,lifetime_revenue,lifetime_profit,avg_order_value,profit_margin_pct,cohort_month,is_repeat_customer,avg_days_between_orders,returned_orders,measured_orders,segment,segment_action,label_caveat,r_score,f_score,m_score,rfm_sum,days_since_last_purchase,days_since_first_purchase,customer_name,is_unprofitable,cohort_year,first_order_date_key
ROB_HABERLIN,Consumer,EU,France,2011-06-02,2014-12-25,29,7970.165559999999,1222.3716599999998,274.8332951724138,15.33684150972643,2011-06,1,46.5,0,21,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,2,1,7,6,1308,Rob Haberlin,0,2011,20110602
ROB_LUCAS,Consumer,US,United States,2011-02-26,2014-09-02,31,17287.05048,2703.9888799999994,557.6467896774194,15.641701764730422,2011-02,1,42.8,3,23,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,3,4,8,120,1404,Rob Lucas,0,2011,20110226
ROB_WILLIAMS,Corporate,US,United States,2011-02-16,2014-10-15,28,9985.9343,2252.2208,356.64051071428565,22.55393168368833,2011-02,1,49.51851851851852,1,26,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,1,4,77,1414,Rob Williams,0,2011,20110216
ROGER_BARCIO,Home Office,Africa,United States,2011-03-03,2014-12-15,28,15306.1556,2879.5410999999995,546.6484142857142,18.81296110696797,2011-03,1,51.22222222222222,3,16,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,3,8,16,1399,Roger Barcio,0,2011,20110303
ROGER_DEMIR,Consumer,US,United States,2011-01-13,2014-12-10,38,14736.2375,3037.0109,387.79572368421054,20.609133776515208,2011-01,1,38.567567567567565,0,30,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,3,11,21,1448,Roger Demir,0,2011,20110113
ROLAND_FJELD,Consumer,APAC,United States,2011-02-23,2014-12-30,26,13089.2177,1123.5285,503.43145,8.583618408302582,2011-02,1,56.24,1,23,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,1,2,8,1,1407,Roland Fjeld,0,2011,20110223
ROLAND_MURRAY,Consumer,LATAM,Argentina,2011-03-31,2014-12-15,26,7404.18586,1250.33376,284.77637923076924,16.886850001358557,2011-03,1,54.2,1,19,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,1,1,5,16,1371,Roland Murray,0,2011,20110331
ROLAND_SCHWARZ,Corporate,LATAM,United States,2011-04-07,2014-11-25,31,15106.27128,3472.16638,487.2990735483871,22.98493331439762,2011-04,1,44.266666666666666,2,25,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,3,3,7,36,1364,Roland Schwarz,0,2011,20110407
ROSE_O_BRIAN,Consumer,APAC,United States,2011-02-25,2014-12-27,38,21913.5415,868.8819000000002,576.6721447368421,3.9650455404481297,2011-02,1,37.86486486486486,0,29,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,5,5,15,4,1405,Rose O'Brian,0,2011,20110225
ROSS_BAIRD,Home Office,LATAM,United States,2011-01-15,2014-12-01,40,19312.16934,2350.53014,482.8042335,12.17123824163816,2011-01,1,36.30769230769231,0,35,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,4,11,30,1446,Ross Baird,0,2011,20110115
ROSS_DEVINCENTIS,Home Office,APAC,United States,2011-06-09,2014-12-17,37,10305.88796,1939.89446,278.53751243243244,18.82316659689361,2011-06,1,35.75,1,30,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,1,9,14,1301,Ross DeVincentis,0,2011,20110609
ROY_COLLINS,Consumer,LATAM,United States,2011-01-11,2014-09-04,26,7954.1133,737.7457,305.92743461538464,9.275021264783843,2011-01,1,53.28,0,25,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,1,3,118,1450,Roy Collins,0,2011,20110111
ROY_FRANZ_SISCH,Consumer,LATAM,United States,2011-04-27,2014-12-25,37,15649.19768,2841.73178,422.95128864864864,18.15896148868892,2011-04,1,37.16666666666666,0,31,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,3,12,6,1344,Roy Französisch,0,2011,20110427
ROY_PHAN,Corporate,EU,United States,2011-01-12,2014-12-10,33,14612.2234,138.8541999999999,442.7946484848485,0.9502605879951158,2011-01,1,44.625,2,27,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,3,9,21,1449,Roy Phan,0,2011,20110112
ROY_SKARIA,Home Office,EU,France,2011-06-03,2014-12-12,28,8122.39278,1463.42858,290.08545642857143,18.017210194555503,2011-06,1,47.7037037037037,0,20,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,1,6,19,1307,Roy Skaria,0,2011,20110603
RUBEN_AUSMAN,Corporate,EU,United States,2011-04-08,2014-11-18,31,15938.76708,3320.4686800000004,514.1537767741935,20.8326570263175,2011-04,1,44.0,1,23,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,3,3,7,43,1363,Ruben Ausman,0,2011,20110408
RUBEN_DARTT,Consumer,LATAM,United States,2011-01-20,2014-11-29,39,18322.969,3330.6742,469.819717948718,18.17759010562098,2011-01,1,37.078947368421055,3,29,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,4,11,32,1441,Ruben Dartt,0,2011,20110120
RUSSELL_APPLEGATE,Consumer,US,United States,2011-01-04,2014-12-19,29,21395.85342,2164.19772,737.7880489655172,10.11503340164498,2011-01,1,51.60714285714285,1,27,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,2,5,10,12,1457,Russell Applegate,0,2011,20110104
RUSSELL_D_ASCENZO,Consumer,LATAM,Guatemala,2011-03-06,2014-12-03,33,15816.98032,1230.3657199999998,479.302433939394,7.778764941903902,2011-03,1,42.75,0,22,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,3,8,28,1396,Russell D'Ascenzo,0,2011,20110306
RYAN_AKIN,Consumer,EU,United States,2011-01-27,2014-12-30,32,13740.6153,896.7278000000003,429.394228125,6.526110952251172,2011-01,1,46.2258064516129,0,23,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,3,2,10,1,1434,Ryan Akin,0,2011,20110127
RYAN_CROWE,Consumer,EU,United States,2011-01-21,2014-12-09,27,9537.8341,2124.0154,353.2531148148148,22.26936826254925,2011-01,1,54.53846153846154,0,22,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,1,4,22,1440,Ryan Crowe,0,2011,20110121
SALLY_HUGHSBY,Corporate,US,United States,2011-01-21,2014-12-06,37,18951.65694,1795.3614400000004,512.2069443243244,9.473374521731923,2011-01,1,39.30555555555556,4,29,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,4,11,25,1440,Sally Hughsby,0,2011,20110121
SALLY_KNUTSON,Consumer,LATAM,Mexico,2011-06-30,2014-12-23,26,13291.82952,2975.51382,511.22421230769226,22.38603659129688,2011-06,1,50.88,2,19,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,1,2,7,8,1280,Sally Knutson,0,2011,20110630
SALLY_MATTHIAS,Consumer,EU,Australia,2011-06-13,2014-09-18,30,13063.9675,1528.3608,435.46558333333337,11.699055436260078,2011-06,1,41.13793103448276,0,22,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,2,5,104,1297,Sally Matthias,0,2011,20110613
SAMPLE_COMPANY_A,Home Office,APAC,United States,2011-01-09,2014-11-21,37,19125.07302,18.425319999999925,516.8938654054054,0.0963411746492768,2011-01,1,39.22222222222222,1,30,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,4,10,40,1452,Sample Company A,0,2011,20110109
SAM_CRAVEN,Consumer,APAC,India,2011-02-21,2014-12-23,38,11055.804,1116.0096,290.9422105263158,10.094332352491053,2011-02,1,37.86486486486486,0,34,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,4,5,1,10,8,1409,Sam Craven,0,2011,20110221
SAM_ZELDIN,Home Office,LATAM,United States,2011-02-22,2014-12-18,41,16356.526,2915.8473,398.9396585365853,17.826812979724423,2011-02,1,34.875,2,37,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,3,11,13,1408,Sam Zeldin,0,2011,20110222
SANDRA_FLANAGAN,Consumer,US,United States,2011-03-03,2014-11-03,29,11257.175,1865.6513,388.1784482758621,16.57299722177189,2011-03,1,47.892857142857146,0,21,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,1,4,58,1399,Sandra Flanagan,0,2011,20110303
SANDRA_GLASSCO,Consumer,APAC,United States,2011-05-14,2014-12-28,23,11853.2314,2883.7084,515.3578869565217,24.328457807716468,2011-05,1,60.18181818181818,1,17,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,1,2,8,3,1327,Sandra Glassco,0,2011,20110514
SANJIT_CHAND,Consumer,EU,United States,2011-02-13,2014-10-17,35,26521.132,8205.3799,757.7466285714286,30.939025905832374,2011-02,1,39.47058823529412,2,28,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,4,5,10,75,1417,Sanjit Chand,0,2011,20110213
SANJIT_ENGLE,Consumer,EU,United States,2011-04-11,2014-12-22,39,30146.33502,6015.783919999999,772.9829492307692,19.9552745499874,2011-04,1,35.55263157894737,1,36,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,5,14,9,1360,Sanjit Engle,0,2011,20110411
SANJIT_JACOBS,Home Office,US,United States,2011-01-10,2014-11-29,39,13523.281,1828.0039,346.7507948717949,13.517458522084988,2011-01,1,37.3421052631579,2,30,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,2,9,32,1451,Sanjit Jacobs,0,2011,20110110
SAPHHIRA_SHIFLEY,Corporate,APAC,United States,2011-03-09,2014-12-16,39,23630.23104,-612.3282600000006,605.90336,-2.5912918877664963,2011-03,1,36.26315789473684,3,32,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,5,13,15,1393,Saphhira Shifley,1,2011,20110309
SARAH_BERN,Consumer,APAC,Australia,2011-06-06,2014-12-29,20,14598.174,2366.9598,729.9087000000001,16.21408129537297,2011-06,1,68.52631578947368,2,15,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,1,3,9,2,1304,Sarah Bern,0,2011,20110606
SARAH_BROWN,Consumer,EU,United States,2011-02-28,2014-10-18,38,22302.89772,1668.6541199999992,586.9183610526316,7.481781699171955,2011-02,1,35.891891891891895,1,31,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,5,11,74,1402,Sarah Brown,0,2011,20110228
SARAH_FOSTER,Consumer,US,United States,2011-01-31,2014-12-26,36,15652.945400000002,829.7640000000005,434.80403888888895,5.301008716225384,2011-01,1,40.71428571428572,2,28,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,4,4,3,11,5,1430,Sarah Foster,0,2011,20110131
SARAH_JORDON,Consumer,APAC,United States,2011-02-21,2014-12-03,41,16068.95068,2511.8609800000004,391.9256263414634,15.63176731338378,2011-02,1,34.525,3,32,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,3,10,28,1409,Sarah Jordon,0,2011,20110221
SARA_LUXEMBURG,Home Office,LATAM,United States,2011-04-20,2014-12-02,46,16832.471,1899.9305,365.9232826086957,11.287294063955317,2011-04,1,29.377777777777776,2,32,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,4,11,29,1351,Sara Luxemburg,0,2011,20110420
SCOTT_COHEN,Corporate,APAC,United States,2011-03-28,2014-12-31,33,12532.7104,1222.6708,379.779103030303,9.755837013516246,2011-03,1,42.9375,0,26,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,3,2,10,0,1374,Scott Cohen,0,2011,20110328
SCOTT_WILLIAMSON,Consumer,APAC,United States,2011-02-07,2014-12-10,38,17045.5447,1044.1872,448.56696578947367,6.125865839887182,2011-02,1,37.891891891891895,1,33,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,4,12,21,1423,Scott Williamson,0,2011,20110207
SCOT_CORAM,Corporate,APAC,United States,2011-03-03,2014-12-15,28,22127.775,3071.3679999999995,790.2776785714286,13.880148365572223,2011-03,1,51.22222222222222,2,25,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,2,5,10,16,1399,Scot Coram,0,2011,20110303
SCOT_WOOTEN,Consumer,EU,United States,2011-04-14,2014-12-19,30,15478.59382,1948.35962,515.9531273333333,12.587445879499148,2011-04,1,46.37931034482759,0,26,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,3,8,12,1357,Scot Wooten,0,2011,20110414
SEAN_BRAXTON,Corporate,LATAM,United States,2011-05-09,2014-11-20,27,20513.9368,-1896.9793000000004,759.775437037037,-9.247270860267058,2011-05,1,49.65384615384615,1,22,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,5,7,41,1332,Sean Braxton,1,2011,20110509
SEAN_CHRISTENSEN,Consumer,EU,United States,2011-10-18,2014-12-15,33,20903.902,462.2787000000002,633.4515757575757,2.2114469346440693,2011-10,1,36.0625,0,26,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,5,11,16,1170,Sean Christensen,0,2011,20111018
SEAN_MILLER,Home Office,EU,United States,2011-03-18,2014-12-10,28,35170.93296,-409.7063400000019,1256.1047485714284,-1.1649004035973742,2011-03,1,50.48148148148148,1,21,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,2,5,10,21,1384,Sean Miller,1,2011,20110318
SEAN_O_DONNELL,Consumer,LATAM,United States,2011-04-22,2014-12-02,31,16366.44492,2407.04362,527.9498361290323,14.707186757819118,2011-04,1,44.0,5,27,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,3,8,29,1349,Sean O'Donnell,0,2011,20110422
SEAN_WENDT,Home Office,EU,United Kingdom,2011-03-29,2014-12-19,30,8167.70344,1031.5477399999995,272.2567813333333,12.629593466238775,2011-03,1,46.93103448275862,0,21,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,1,6,12,1373,Sean Wendt,0,2011,20110329
SETH_VERNON,Consumer,APAC,United States,2011-01-12,2014-10-05,36,23632.91948,2222.7536800000003,656.4699855555556,9.405328367834816,2011-01,1,38.91428571428571,1,31,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,4,5,10,87,1449,Seth Vernon,0,2011,20110112
SHAHID_COLLISTER,Consumer,APAC,United States,2011-03-01,2014-12-01,41,17678.88424,1692.37974,431.1922985365853,9.572887728801598,2011-03,1,34.275,3,37,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,4,11,30,1401,Shahid Collister,0,2011,20110301
SHAHID_HOPKINS,Consumer,APAC,United States,2011-01-06,2014-12-08,37,12978.20384,1059.2329399999996,350.762265945946,8.161629706688284,2011-01,1,39.77777777777778,3,33,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,2,9,23,1455,Shahid Hopkins,0,2011,20110106
SHAHID_SHARIARI,Consumer,LATAM,United States,2011-05-30,2014-12-05,37,18107.94198,131.5111799999995,489.4038372972973,0.7262624330542476,2011-05,1,35.69444444444444,2,27,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,4,11,26,1311,Shahid Shariari,0,2011,20110530
SHARELLE_ROACH,Home Office,EU,United States,2011-01-14,2014-12-23,24,13002.45694,-2551.188460000001,541.7690391666666,-19.62081837127008,2011-01,1,62.56521739130435,0,19,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,1,2,7,8,1447,Sharelle Roach,1,2011,20110114
SHAUN_CHANCE,Corporate,LATAM,United States,2011-01-12,2014-12-22,29,9606.51626,357.01936000000006,331.25918137931035,3.716429039802615,2011-01,1,51.42857142857143,1,25,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,2,1,7,9,1449,Shaun Chance,0,2011,20110112
SHAUN_WEIEN,Consumer,EU,United States,2011-01-05,2014-12-24,31,8243.2682,1163.569,265.9118774193549,14.115384478209748,2011-01,1,48.3,0,22,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,3,1,8,7,1456,Shaun Weien,0,2011,20110105
SHERI_GORDON,Consumer,LATAM,United States,2011-03-12,2014-10-02,31,13816.9473,2338.9888,445.7079774193549,16.928405017510634,2011-03,1,43.333333333333336,2,28,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,3,2,6,90,1390,Sheri Gordon,0,2011,20110312
SHIRLEY_DANIELS,Home Office,EU,United States,2011-01-17,2014-12-16,40,17959.4079,3647.2211,448.9851975,20.30813666189964,2011-01,1,36.64102564102564,3,32,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,4,12,15,1444,Shirley Daniels,0,2011,20110117
SHIRLEY_JACKSON,Consumer,APAC,United States,2011-01-24,2014-07-09,29,13384.859,1581.8093000000003,461.5468620689656,11.817900360399763,2011-01,1,45.07142857142857,0,26,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,2,5,175,1437,Shirley Jackson,0,2011,20110124
SHIRLEY_SCHMIDT,Home Office,EU,United States,2011-07-14,2014-12-31,22,7905.151620000001,416.3461199999999,359.32507363636364,5.266769570195794,2011-07,1,60.285714285714285,0,19,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,1,1,7,0,1266,Shirley Schmidt,0,2011,20110714
SHUI_TOM,Consumer,EU,United States,2011-02-09,2014-12-25,38,15007.27106,2234.10296,394.9281857894737,14.886803543881614,2011-02,1,38.24324324324324,3,32,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,3,12,6,1421,Shui Tom,0,2011,20110209
SIBELLA_PARKS,Corporate,APAC,United States,2011-08-17,2014-12-15,24,7219.5187,749.227,300.8132791666667,10.37779706838352,2011-08,1,52.869565217391305,1,20,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,1,1,5,16,1232,Sibella Parks,0,2011,20110817
SKYE_NORLING,Home Office,LATAM,United States,2011-02-18,2014-12-18,31,14218.814,-2637.9805,458.6714193548388,-18.552746382363537,2011-02,1,46.63333333333333,1,25,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,3,9,13,1412,Skye Norling,1,2011,20110218
SONIA_COOLEY,Consumer,LATAM,Mexico,2011-05-21,2014-12-04,35,10013.4443,938.0016,286.0984085714286,9.367422156629962,2011-05,1,38.02941176470589,1,33,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,4,1,7,27,1320,Sonia Cooley,0,2011,20110521
SONIA_SUNLEY,Consumer,APAC,United States,2011-08-05,2014-12-26,29,13121.8064,2370.1265,452.4760827586207,18.062501668977525,2011-08,1,44.25,1,26,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,2,2,8,5,1244,Sonia Sunley,0,2011,20110805
